date,team1,team2,team1players,team2players,team1score,team2score,winner,url
2019-06-01 18:00:00,Team Envy,Fusion University,"['jaru', 'sharP', 'eLLIVOTE', 'stand1', 'crimzo', 'fire']","['snillo', 'na1st', 'bERNAR', 'beasthalo', 'changSik', 'alarm']",1,3,2,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Atlantic_Showdown
2019-06-01 20:00:00,Angry Titans,ATL Academy,"['spectr9l', 'erki', 'eMIL', 'lullSiSH', 'aFoxx', 'phatt']","['sugarfree', 'saucy', 'hawk', 'gator', 'funnyAstro', 'berd']",3,1,1,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Atlantic_Showdown
2019-06-02 15:00:00,Team Envy,Angry Titans,"['jaru', 'sharP', 'eLLIVOTE', 'stand1', 'crimzo', 'fire']","['spectr9l', 'erki', 'eMIL', 'lullSiSH', 'aFoxx', 'phatt']",3,1,1,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Atlantic_Showdown
2019-06-02 17:30:00,Fusion University,Team Envy,"['snillo', 'na1st', 'bERNAR', 'beasthalo', 'changSik', 'alarm']","['jaru', 'sharP', 'eLLIVOTE', 'stand1', 'crimzo', 'fire']",4,0,1,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Atlantic_Showdown
2019-06-04 11:00:00,Team CC,Light Gaming,"['jwj', 'rookie', 'hoon', 'fearless', 'farway', 'sIO']","['n1ghtg0d', 'hu1z', 'youNai', 'rubick', 'century', 'xPX']",2,1,1,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-04 12:30:00,Flag Gaming,Bilibili Gaming,"['evillx', 'showCheng', 'yaoxie', 'melonZ', 'fengm1an', 'mmonk']","['shy', 'yakumo', 'winter', 'ziJin', 'oVER', 'mika']",0,2,2,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-05 11:00:00,Lucky Future,LGD Gaming,"['melo', 'mz', 'roses', 'xiaoG', 'jervyz', 'since']","['kaneki', 'wanli', 'zeus', 'rookie', 'tanqiu', 'haoYoQian']",0,2,2,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-05 12:30:00,Bilibili Gaming,Team CC,"['shy', 'yakumo', 'winter', 'ziJin', 'oVER', 'mika']","['jwj', 'rookie', 'hoon', 'fearless', 'farway', 'sIO']",2,1,1,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-06 11:00:00,Light Gaming,Flag Gaming,"['n1ghtg0d', 'hu1z', 'youNai', 'rubick', 'century', 'xPX']","['evillx', 'showCheng', 'yaoxie', 'melonZ', 'fengm1an', 'mmonk']",0,2,2,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-06 12:30:00,The One Winner,Lucky Future,"['mijia', 'moLanran', 'assassin', 'highbee', 'silver3', 'illusion']","['melo', 'mz', 'roses', 'xiaoG', 'jervyz', 'since']",2,0,1,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-07 11:00:00,Light Gaming,Bilibili Gaming,"['n1ghtg0d', 'hu1z', 'youNai', 'rubick', 'century', 'xPX']","['shy', 'yakumo', 'winter', 'ziJin', 'oVER', 'mika']",1,2,2,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-07 12:30:00,Team CC,Flag Gaming,"['jwj', 'rookie', 'hoon', 'fearless', 'farway', 'sIO']","['evillx', 'showCheng', 'yaoxie', 'melonZ', 'fengm1an', 'mmonk']",2,1,1,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-11 11:30:00,LGD Gaming,Alter-Ego,"['kaneki', 'wanli', 'zeus', 'rookie', 'tanqiu', 'haoYoQian']","['是七七的兮', 'giant', 'taRocook1e', 'x8lack', '胖次与兰总的秘密', '锋风风疯疯']",2,0,1,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-12 11:00:00,Lucky Future,Alter-Ego,"['melo', 'mz', 'roses', 'xiaoG', 'jervyz', 'since']","['是七七的兮', 'giant', 'taRocook1e', 'x8lack', '胖次与兰总的秘密', '锋风风疯疯']",0,2,2,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-12 12:30:00,Big Time Regal Gaming,Light Gaming,"['cloud', 'kayleee', 'cxk', 'e1EGY', 'yangYang', 'wonZ']","['n1ghtg0d', 'hu1z', 'youNai', 'rubick', 'century', 'xPX']",2,0,1,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-13 04:00:00,RunAway,LGE.Huya,"['heesu', 'schwi', 'assassin', 'qoQ', 'mag', 'leeJaeGon']","['kaMi', 'haker', 'pIGGY', 'jMAC', 'lengsa', 'molly']",2,1,1,https://liquipedia.net/overwatch/NetEase_Esports_X_Tournament/2019/Spring
2019-06-13 05:30:00,Gen.G esports,The One Winner,"['stalk3r', 'glister', 'wooHyaL', 'oberon', 'creative', 'fuze']","['mijia', 'assassin', 'moLanran', 'highbee', 'silver3', 'illusion']",0,2,2,https://liquipedia.net/overwatch/NetEase_Esports_X_Tournament/2019/Spring
2019-06-13 07:00:00,LGE.Huya,Gen.G esports,"['kaMi', 'haker', 'pIGGY', 'jMAC', 'lengsa', 'molly']","['stalk3r', 'glister', 'wooHyaL', 'oberon', 'creative', 'fuze']",1,3,2,https://liquipedia.net/overwatch/NetEase_Esports_X_Tournament/2019/Spring
2019-06-13 07:00:00,RunAway,The One Winner,"['heesu', 'schwi', 'assassin', 'qoQ', 'mag', 'leeJaeGon']","['mijia', 'assassin', 'moLanran', 'highbee', 'silver3', 'illusion']",3,1,1,https://liquipedia.net/overwatch/NetEase_Esports_X_Tournament/2019/Spring
2019-06-14 08:00:00,The One Winner,Gen.G esports,"['mijia', 'assassin', 'moLanran', 'highbee', 'silver3', 'illusion']","['stalk3r', 'glister', 'wooHyaL', 'oberon', 'creative', 'fuze']",0,3,2,https://liquipedia.net/overwatch/NetEase_Esports_X_Tournament/2019/Spring
2019-06-14 09:45:00,RunAway,Gen.G esports,"['heesu', 'schwi', 'assassin', 'qoQ', 'mag', 'leeJaeGon']","['stalk3r', 'glister', 'wooHyaL', 'oberon', 'creative', 'fuze']",4,0,1,https://liquipedia.net/overwatch/NetEase_Esports_X_Tournament/2019/Spring
2019-06-18 11:00:00,Big Time Regal Gaming,LGD Gaming,"['cloud', 'kayleee', 'cxk', 'e1EGY', 'yangYang', 'wonZ']","['kaneki', 'wanli', 'zeus', 'rookie', 'tanqiu', 'haoYoQian']",0,3,2,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-18 12:10:00,The One Winner,Bilibili Gaming,"['mijia', 'moLanran', 'assassin', 'highbee', 'silver3', 'illusion']","['shy', 'yakumo', 'winter', 'ziJin', 'oVER', 'mika']",2,3,2,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-19 11:00:00,Big Time Regal Gaming,The One Winner,"['cloud', 'kayleee', 'cxk', 'e1EGY', 'yangYang', 'wonZ']","['mijia', 'moLanran', 'assassin', 'highbee', 'silver3', 'illusion']",0,3,2,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-19 12:05:00,LGD Gaming,Bilibili Gaming,"['kaneki', 'wanli', 'zeus', 'rookie', 'tanqiu', 'haoYoQian']","['shy', 'yakumo', 'winter', 'ziJin', 'oVER', 'mika']",1,3,2,https://liquipedia.net/overwatch/LanStory_Cup/2019/Summer
2019-06-25 18:00:00,Munich Lions,UED Wolves,"['lugitan', 'delta', 'phteven', 'martin', 'byMySyde', 'atabey']","['keksaeaeaeae', 'fireside', 'talion', 'puschel', 'murat', 'lycel']",3,0,1,https://liquipedia.net/overwatch/Uniliga/Summer_2019/1st_League
2019-06-25 18:00:00,Engines Stuttgart,UEF Rookies,"['one', 'haikun', 'vel0X', 'offworld', 'masterYogurt', 'benG']","['dvbnic', 'theN00bH3ro', 'cakewalk', 'lastCuélebre', 'ilikecookies', 'theD3ath']",3,0,1,https://liquipedia.net/overwatch/Uniliga/Summer_2019/1st_League
2019-06-25 18:00:00,UEF Main Mercynaries,KIT SC Grapes,"['johnBishop', 'lastJustice', 'simmi', 'lastDragon', 'mrPig100', 'golden']","['shingeki', 'fishyFishy', 'dragonfly', 'shingen', 'phischi', 'rageknecht']",3,0,1,https://liquipedia.net/overwatch/Uniliga/Summer_2019/1st_League
2019-06-25 19:30:00,Munich Lions Academy,ESUG PlatParty,"['sumsi', 'fedeshipu', 'jWS', 'drMaxiKing', 'st34m', 'steevieB']","['famousfreddy', 'pochi', 'resnikaz', 'mört', 'clm98', 'sturmkoala']",3,1,1,https://liquipedia.net/overwatch/Uniliga/Summer_2019/1st_League
2019-06-29 09:00:00,Compton Menace,RAANAARA,"['sTARPONYGOD', 'andreykoooo', 'dEXLGG', 'тихийВинстон', 'eQT', 'ловкийЭльф']","['terroR', 'sparsiq', 'мкктВккт', 'nyanPie', 'svarron', 'byran']",4,0,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-06-29 11:00:00,VTILTE,PLERION,"['azee', 'existence', 'reaganzz', 'тайнокраб', 'rez', 'vlad']","['noname', 'tW1STO', 'c00per', 'reyVee', 'resonance', 'fistake']",4,0,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-06-30 11:00:00,Haka Academy,Siberian Wolvez,"['bet', 'oMEGALUL', 'f1RIK', 'immortal', 'aspenFan1', 'fantomaska']","['brin', 'chen', 'chapo', 'sovietBomber', 'kanai', 'kavinsky']",0,4,2,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-06-30 13:00:00,LunatiX,Team Original,"['nataner', 'rxzu', 'dONDO', 'slide', 'chesterLP', 'krispolic']","['neji', 'loio', 'tTTTTTTTTTTT', 'influx', 'd3S7R0Y3R', 'necron']",0,4,2,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-07-02 18:00:00,Munich Lions,Engines Stuttgart,"['lugitan', 'delta', 'phteven', 'martin', 'byMySyde', 'atabey']","['one', 'haikun', 'vel0X', 'offworld', 'masterYogurt', 'benG']",3,0,1,https://liquipedia.net/overwatch/Uniliga/Summer_2019/1st_League
2019-07-02 19:30:00,UEF Main Mercynaries,Munich Lions Academy,"['johnBishop', 'lastJustice', 'simmi', 'lastDragon', 'mrPig100', 'golden']","['sumsi', 'fedeshipu', 'jWS', 'drMaxiKing', 'st34m', 'steevieB']",3,0,1,https://liquipedia.net/overwatch/Uniliga/Summer_2019/1st_League
2019-07-06 09:00:00,Compton Menace,PLERION,"['sTARPONYGOD', 'andreykoooo', 'dEXLGG', 'тихийВинстон', 'eQT', 'ловкийЭльф']","['noname', 'tW1STO', 'c00per', 'reyVee', 'resonance', 'fistake']",3,1,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-07-06 11:00:00,VTILTE,Russian Samurai,"['azee', 'existence', 'reaganzz', 'тайнокраб', 'rez', 'vlad']","['буйныйХог', 'dickerson', 'gEM', 'jZX', 'damage2k', 'баря']",4,0,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-07-09 18:00:00,UEF Main Mercynaries,Munich Lions,"['johnBishop', 'lastJustice', 'simmi', 'lastDragon', 'mrPig100', 'golden']","['lugitan', 'delta', 'phteven', 'martin', 'byMySyde', 'atabey']",0,4,2,https://liquipedia.net/overwatch/Uniliga/Summer_2019/1st_League
2019-07-12 01:00:00,Houston Outlaws,Vancouver Titans,"['arHaN', 'jAKE', 'liNkzr', 'danteh', 'coolmatt', 'sPREE']","['haksal', 'hooreg', 'seoMinSoo', 'stitch', 'jJANU', 'bumper']",0,3,2,https://liquipedia.net/overwatch/Overwatch_League/Season_2/Regular_Season/Stage_3/Playoffs
2019-07-12 03:00:00,Shanghai Dragons,New York Excelsior,"['diya', 'yOUNGJIN', 'diem', 'dDing', 'geguri', 'envy']","['saebyeolbe', 'libero', 'pine', 'fl0w3R', 'nenne', 'mekO']",3,1,1,https://liquipedia.net/overwatch/Overwatch_League/Season_2/Regular_Season/Stage_3/Playoffs
2019-07-13 01:00:00,Seoul Dynasty,San Francisco Shock,"['fITS', 'fleta', 'munchkin', 'iLLICIT', 'michelle', 'zunba']","['architect', 'sinatraa', 'rascal', 'striker', 'choiHyoBin', 'nevix']",1,3,2,https://liquipedia.net/overwatch/Overwatch_League/Season_2/Regular_Season/Stage_3/Playoffs
2019-07-13 03:00:00,Los Angeles Valiant,Hangzhou Spark,"['agilities', 'kSF', 'shax', 'sPACE', 'mcGravy', 'fCTFCTN']","['adora', 'bazzi', 'godsB', 'krystal', 'sASIN', 'ria']",3,2,1,https://liquipedia.net/overwatch/Overwatch_League/Season_2/Regular_Season/Stage_3/Playoffs
2019-07-13 11:00:00,RAANAARA,Russian Samurai,"['terroR', 'sparsiq', 'мкктВккт', 'nyanPie', 'svarron', 'byran']","['буйныйХог', 'dickerson', 'gEM', 'jZX', 'damage2k', 'баря']",3,1,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-07-13 13:00:00,VTILTE,Compton Menace,"['azee', 'existence', 'reaganzz', 'тайнокраб', 'rez', 'vlad']","['sTARPONYGOD', 'andreykoooo', 'dEXLGG', 'тихийВинстон', 'eQT', 'ловкийЭльф']",4,0,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-07-14 02:00:00,Shanghai Dragons,Vancouver Titans,"['diya', 'yOUNGJIN', 'diem', 'dDing', 'geguri', 'envy']","['haksal', 'hooreg', 'seoMinSoo', 'stitch', 'jJANU', 'bumper']",4,1,1,https://liquipedia.net/overwatch/Overwatch_League/Season_2/Regular_Season/Stage_3/Playoffs
2019-07-14 04:00:00,Los Angeles Valiant,San Francisco Shock,"['agilities', 'kSF', 'shax', 'sPACE', 'mcGravy', 'fCTFCTN']","['architect', 'sinatraa', 'rascal', 'striker', 'choiHyoBin', 'nevix']",0,4,2,https://liquipedia.net/overwatch/Overwatch_League/Season_2/Regular_Season/Stage_3/Playoffs
2019-07-14 11:00:00,Siberian Wolvez,Team Original,"['brin', 'chen', 'chapo', 'sovietBomber', 'kanai', 'kavinsky']","['neji', 'loio', 'tTTTTTTTTTTT', 'influx', 'd3S7R0Y3R', 'necron']",0,4,2,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-07-14 13:00:00,CHEEKY BREEKY,LunatiX,"['mungvee', 'tomorrows', 'ironeggs', 'artemka', 'stanislavsky', 'iroha']","['nataner', 'rxzu', 'dONDO', 'slide', 'chesterLP', 'krispolic']",0,4,2,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-07-14 20:00:00,Shanghai Dragons,San Francisco Shock,"['diya', 'yOUNGJIN', 'diem', 'dDing', 'geguri', 'envy']","['architect', 'sinatraa', 'rascal', 'striker', 'choiHyoBin', 'nevix']",4,3,1,https://liquipedia.net/overwatch/Overwatch_League/Season_2/Regular_Season/Stage_3/Playoffs
2019-07-20 13:00:00,Russian Samurai,PLERION,"['буйныйХог', 'dickerson', 'gEM', 'jZX', 'damage2k', 'баря']","['noname', 'tW1STO', 'c00per', 'reyVee', 'resonance', 'fistake']",0,4,2,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-07-21 09:00:00,LunatiX,Clemency,"['nataner', 'rxzu', 'dONDO', 'slide', 'chesterLP', 'krispolic']","['shkiraKit', 'asdTell', 'fenris', 'ɨĊǮĿƗĠĤŦ', 'kiKMAN', 'chipchilinka']",4,0,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-07-21 11:00:00,Siberian Wolvez,CHEEKY BREEKY,"['brin', 'chen', 'chapo', 'sovietBomber', 'kanai', 'kavinsky']","['mungvee', 'tomorrows', 'ironeggs', 'artemka', 'stanislavsky', 'iroha']",0,4,2,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-07-27 13:00:00,RAANAARA,PLERION,"['terroR', 'sparsiq', 'мкктВккт', 'nyanPie', 'svarron', 'byran']","['noname', 'tW1STO', 'c00per', 'reyVee', 'resonance', 'fistake']",0,4,2,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-08-01 18:00:00,HSL Esports,Samsung Morning Stars,"['fischer', 'zaprey', 'txao', 'henningsen', 'ding', 'ascoft']","['asking', 'khegasi', 'tek36', 'chubz', 'dridro', 'slur']",3,1,1,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Season_2/Europe
2019-08-01 20:00:00,British Hurricane,Angry Titans,"['dannedd', 'tsuna', 'sparkR', 'molf1g', 'hadi', 'bock1']","['erki', 'kevster', 'brussen', 'moursi', 'superPlouk', 'aFoxx']",3,1,1,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Season_2/Europe
2019-08-02 18:00:00,Team Gigantti,British Hurricane,"['davin', 'leaf', 'zappis', 'milkyman', 'zuppeh', 'lilbow']","['dannedd', 'tsuna', 'sparkR', 'molf1g', 'hadi', 'bock1']",3,0,1,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Season_2/Europe
2019-08-02 20:00:00,Clockwork Vendetta,HSL Esports,"['purge', 'ricky', 'engineer', 'moose', 'minimi', 'munkmutta']","['fischer', 'zaprey', 'txao', 'henningsen', 'ding', 'ascoft']",2,3,2,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Season_2/Europe
2019-08-03 10:00:00,VTILTE,Clemency,"['azee', 'existence', 'reaganzz', 'тайнокраб', 'rez', 'vlad']","['shkiraKit', 'asdTell', 'fenris', 'ɨĊǮĿƗĠĤŦ', 'kiKMAN', 'chipchilinka']",3,0,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-08-03 11:30:00,Compton Menace,CHEEKY BREEKY,"['sTARPONYGOD', 'andreykoooo', 'dEXLGG', 'тихийВинстон', 'eQT', 'ловкийЭльф']","['mungvee', 'tomorrows', 'ironeggs', 'artemka', 'stanislavsky', 'iroha']",3,0,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-08-03 13:00:00,PLERION,LunatiX,"['noname', 'tW1STO', 'c00per', 'reyVee', 'resonance', 'fistake']","['nataner', 'rxzu', 'dONDO', 'slide', 'chesterLP', 'krispolic']",3,2,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-08-03 14:30:00,RAANAARA,Team Original,"['terroR', 'sparsiq', 'мкктВккт', 'nyanPie', 'svarron', 'byran']","['neji', 'loio', 'tTTTTTTTTTTT', 'influx', 'd3S7R0Y3R', 'necron']",0,3,2,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-08-04 10:00:00,VTILTE,Compton Menace,"['azee', 'existence', 'reaganzz', 'тайнокраб', 'rez', 'vlad']","['sTARPONYGOD', 'andreykoooo', 'dEXLGG', 'тихийВинстон', 'eQT', 'ловкийЭльф']",3,1,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-08-04 11:30:00,PLERION,Team Original,"['noname', 'tW1STO', 'c00per', 'reyVee', 'resonance', 'fistake']","['neji', 'loio', 'tTTTTTTTTTTT', 'influx', 'd3S7R0Y3R', 'necron']",1,3,2,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-08-04 13:00:00,Compton Menace,PLERION,"['sTARPONYGOD', 'andreykoooo', 'dEXLGG', 'тихийВинстон', 'eQT', 'ловкийЭльф']","['noname', 'tW1STO', 'c00per', 'reyVee', 'resonance', 'fistake']",3,0,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-08-04 14:30:00,VTILTE,Team Original,"['azee', 'existence', 'reaganzz', 'тайнокраб', 'rez', 'vlad']","['neji', 'loio', 'tTTTTTTTTTTT', 'influx', 'd3S7R0Y3R', 'necron']",4,2,1,https://liquipedia.net/overwatch/LCES_League/Season_1
2019-08-05 09:00:00,Warriors Esports,Sydney Drop Bears,"['roro', 'hus', 'nozz', 'modern', 'tongue', 'jungle']","['winter', 'nyang', 'shoyo', 'dreamer', 'akraken', 'fluro']",1,3,2,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Season_2/Australia
2019-08-05 11:00:00,ORDER,Athletico Esports,"['signed', 'yuki', 'adam', 'quatz', 'jordation', 'unter']","['dfield', 'wuvo', 'jJJJ', 'paso', 'goobs', 'design']",3,0,1,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Season_2/Australia
2019-08-05 17:00:00,Moscow Tornadians,CTHULHUS CLAN,"['andreAlm13', 'saneKPlays', 'charlyy', 'sarosh', 'deNiFo', 'galaxy']","['khimik', 'xstrike', 'favorite', 'jackWhite', 'drayVizes', 'kirito']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-05 17:00:00,HitOrMiss eSports,ETS Gaming,"['raduga', 'schum', 'pymneJIb', 'rarna', 'suffering', 'unfun']","['kerGBE', 'raksha', 'neZoX', 'кря', 'linkeen', 'wowik']",2,1,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-05 17:00:00,DE4D 1NS1DE,Moscow Soсiety,"['пацАн4иК', 'lCD', 'dastRon', 'lua', 'silyaSenpai', 'aYAYA']","['morphy', 'stuPete', 'adanilyak', 'chiyodaizer', 'ciDDi', 'denRUS']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-05 17:00:00,Atomic Ninjas,LastError,"['r4ndy(Рэнди)', 'tensi', 'pringles', 'leo6x6', 'samBugatti', 'reigal']","['sibMur', 'davidSun', 'akylk4', 'валераГусь', 'takeshi', 'cesar']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-05 18:30:00,Bubbled.va,Atomic Ninjas,"['genji43', 'mikenekko', 'fourllan', 'koReSh', 'bo4ka', 'yxis']","['r4ndy(Рэнди)', 'tensi', 'pringles', 'leo6x6', 'samBugatti', 'reigal']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-06 17:00:00,LastError,Tale Quale,"['sibMur', 'davidSun', 'akylk4', 'валераГусь', 'takeshi', 'cesar']","['darthMurloc', 'baboska', 'willow', 'zoom', 'warrion', 'dashaY']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-06 17:00:00,Obsidian Team,Bloodshed Gaming,"['timoxa', 'alex', 'pinkHedgie', 'scarlett', 'sanekTheRio', 'skyFaced']","['fMZis69', 'stayAside', 'yannDoberman', 'p1nk1eRa1n', 'dieplex', 'kudesn1k']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-06 17:00:00,Unassisted e-Sports,DE4D 1NS1DE,"['agrail', 'sandyF0X', 'smilebro', 'cucumber', 'virgilkk', 'rio (Russian player)']","['пацАн4иК', 'lCD', 'dastRon', 'lua', 'silyaSenpai', 'aYAYA']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-06 17:00:00,Russian Samurai,HitOrMiss eSports,"['gEM', 'буйныйХог', 'dICKERSON', 'jzx', 'reDwithAsh', 'matt']","['raduga', 'schum', 'pymneJIb', 'rarna', 'suffering', 'unfun']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-07 17:00:00,Moscow Soсiety,HugeRez,"['morphy', 'stuPete', 'adanilyak', 'chiyodaizer', 'ciDDi', 'denRUS']","['djwhack03', 'urHOLYgrace', 'eizenhorn', 'quantum', 'whiskeyR', 'kosyak']",0,2,2,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-07 17:00:00,Atomic Ninjas,Tale Quale,"['r4ndy(Рэнди)', 'tensi', 'pringles', 'leo6x6', 'samBugatti', 'reigal']","['darthMurloc', 'baboska', 'willow', 'zoom', 'warrion', 'dashaY']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-07 17:00:00,Flamy Phoenix,VIKSA DRAGONS,"['endeavour', 'katyadra', 'booM', 'alexis', 'rUFLE', 'danya']","['eerieSmile', 'kavinsky', 'ancardy', 'obscurity', 'bet', 'annieStorm']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-07 17:00:00,Russian Samurai,re Interceptors,"['gEM', 'буйныйХог', 'dICKERSON', 'jzx', 'reDwithAsh', 'matt']","['season7sucks', 'сhasetorch', 'eebarry', 'darkness', 'namaste', 'vitata22']",1,2,2,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-07 18:30:00,Bubbled.va,LastError,"['genji43', 'mikenekko', 'fourllan', 'koReSh', 'bo4ka', 'yxis']","['sibMur', 'davidSun', 'akylk4', 'валераГусь', 'takeshi', 'cesar']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-08 17:00:00,CTHULHUS CLAN,We Love Memes,"['khimik', 'xstrike', 'favorite', 'jackWhite', 'drayVizes', 'kirito']","['chessman', 'mcLovin', 'zopkaLazzy', 'квасныйДворф', 'tenebris', 'deiziX']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-08 17:00:00,Obsidian Team,Atomic Ninjas,"['timoxa', 'alex', 'pinkHedgie', 'scarlett', 'sanekTheRio', 'skyFaced']","['r4ndy(Рэнди)', 'tensi', 'pringles', 'leo6x6', 'samBugatti', 'reigal']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-08 17:00:00,DE4D 1NS1DE,HugeRez,"['пацАн4иК', 'lCD', 'dastRon', 'lua', 'silyaSenpai', 'aYAYA']","['djwhack03', 'urHOLYgrace', 'eizenhorn', 'quantum', 'whiskeyR', 'kosyak']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-08 17:00:00,ETS Gaming,WildWulfs,"['kerGBE', 'raksha', 'neZoX', 'кря', 'linkeen', 'wowik']","['zane', 'alhimic31', 'aland', 'sashaDark', 'baloo', 'doctorWho']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-09 17:00:00,Russian Samurai,ETS Gaming,"['gEM', 'буйныйХог', 'dICKERSON', 'jzx', 'reDwithAsh', 'matt']","['kerGBE', 'raksha', 'neZoX', 'кря', 'linkeen', 'wowik']",2,0,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-09 17:00:00,Bloodshed Gaming,Tale Quale,"['fMZis69', 'stayAside', 'yannDoberman', 'p1nk1eRa1n', 'dieplex', 'kudesn1k']","['darthMurloc', 'baboska', 'willow', 'zoom', 'warrion', 'dashaY']",2,1,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-09 17:00:00,Flamy Phoenix,CTHULHUS CLAN,"['endeavour', 'katyadra', 'booM', 'alexis', 'rUFLE', 'danya']","['khimik', 'xstrike', 'favorite', 'jackWhite', 'drayVizes', 'kirito']",2,1,1,https://liquipedia.net/overwatch/Overwatch_Russian_Comrades_Cup/Season_1/Non-Pro
2019-08-11 04:00:00,Mindfreak,Sydney Drop Bears,"['addy', 'august', 'xZoL', 'bus', 'swilko', 'ackyyy']","['winter', 'nyang', 'shoyo', 'dreamer', 'akraken', 'fluro']",3,0,1,https://liquipedia.net/overwatch/Overwatch_Contenders/2019/Season_2/Australia
