date,team1,team2,team1players,team2players,winner,url
2016-11-11 00:00:00,Cloud9,Kingdom eSports,"['Surefour', 'KyKy', 'Mendokusaii', 'Roolf', 'ryb', 'Adam']","['Wolf', 'juv3nile', 'Ajax', 'manOFsnow', 'Sherlockey', 'J3sus']",2,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 00:00:00,Cloud9,Kingdom eSports,"['Surefour', 'KyKy', 'Mendokusaii', 'Roolf', 'ryb', 'Adam']","['Wolf', 'juv3nile', 'Ajax', 'manOFsnow', 'Sherlockey', 'J3sus']",1,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 00:00:00,Splyce,Luminosity Gaming,"['PYYYOUR', 'Shrugger', 'ADETONIAN', 'twidi', 'Graceful', 'Moffitt']","['Eissfeldt', 'Ruster', 'Mineral', 'Zave', 'Manneten', 'SPREE']",1,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 00:00:00,Splyce,Luminosity Gaming,"['PYYYOUR', 'Shrugger', 'ADETONIAN', 'twidi', 'Graceful', 'Moffitt']","['Eissfeldt', 'Ruster', 'Mineral', 'Zave', 'Manneten', 'SPREE']",2,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 00:00:00,Splyce,Luminosity Gaming,"['PYYYOUR', 'Shrugger', 'ADETONIAN', 'twidi', 'Graceful', 'Moffitt']","['Eissfeldt', 'Ruster', 'Mineral', 'Zave', 'Manneten', 'SPREE']",2,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 00:00:00,Immortals,Selfless Gaming,"['Agilities', 'Aythen', 'Hyped', 'nomy', 'GrimReality', 'Chance']","['emongg', 'Michael3D', 'rob-wiz', 'dhaK', 'kellar', 'sinatraa']",1,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 00:00:00,Immortals,Selfless Gaming,"['Agilities', 'Aythen', 'Hyped', 'nomy', 'GrimReality', 'Chance']","['emongg', 'Michael3D', 'rob-wiz', 'dhaK', 'kellar', 'sinatraa']",1,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 01:15:00,Immortals,Luminosity Gaming,"['Agilities', 'Aythen', 'Hyped', 'nomy', 'GrimReality', 'Chance']","['Eissfeldt', 'Ruster', 'Mineral', 'Zave', 'Manneten', 'SPREE']",1,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 01:15:00,Immortals,Luminosity Gaming,"['Agilities', 'Aythen', 'Hyped', 'nomy', 'GrimReality', 'Chance']","['Eissfeldt', 'Ruster', 'Mineral', 'Zave', 'Manneten', 'SPREE']",1,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 02:15:00,Kingdom eSports,Immortals,"['Wolf', 'juv3nile', 'Ajax', 'manOFsnow', 'Sherlockey', 'J3sus']","['Agilities', 'Aythen', 'Hyped', 'nomy', 'GrimReality', 'Chance']",2,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 02:15:00,Kingdom eSports,Immortals,"['Wolf', 'juv3nile', 'Ajax', 'manOFsnow', 'Sherlockey', 'J3sus']","['Agilities', 'Aythen', 'Hyped', 'nomy', 'GrimReality', 'Chance']",2,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 02:15:00,Kingdom eSports,Immortals,"['Wolf', 'juv3nile', 'Ajax', 'manOFsnow', 'Sherlockey', 'J3sus']","['Agilities', 'Aythen', 'Hyped', 'nomy', 'GrimReality', 'Chance']",2,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 03:30:00,Cloud9,Immortals,"['Surefour', 'KyKy', 'Mendokusaii', 'Roolf', 'ryb', 'Adam']","['Agilities', 'Aythen', 'Hyped', 'nomy', 'GrimReality', 'Chance']",1,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-11 03:30:00,Cloud9,Immortals,"['Surefour', 'KyKy', 'Mendokusaii', 'Roolf', 'ryb', 'Adam']","['Agilities', 'Aythen', 'Hyped', 'nomy', 'GrimReality', 'Chance']",1,https%3A%2F%2Fliquipedia.net%2FAlienware_Monthly_Melee%2F2016%2FNovember
2016-11-14 00:00:00,OW.QQ,RoX,"['matth', 'Tank117', 'ghost', 'bartuś', 'no1special', 'ślepajstos']","['clozz', 'Engh', 'FreeD', 'NLaaeR', 'pkmk', 'Txao']",2,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-14 00:00:00,OW.QQ,RoX,"['matth', 'Tank117', 'ghost', 'bartuś', 'no1special', 'ślepajstos']","['clozz', 'Engh', 'FreeD', 'NLaaeR', 'pkmk', 'Txao']",2,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-14 00:00:00,OW.QQ,RoX,"['matth', 'Tank117', 'ghost', 'bartuś', 'no1special', 'ślepajstos']","['clozz', 'Engh', 'FreeD', 'NLaaeR', 'pkmk', 'Txao']",2,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-14 00:00:00,OW.QQ,Nice Hamsters,"['matth', 'Tank117', 'ghost', 'bartuś', 'no1special', 'ślepajstos']","['Dante', 'Dice', 'fazz', 'Honeybadger', 'hURRe', 'Matwoj']",1,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-14 00:00:00,OW.QQ,Nice Hamsters,"['matth', 'Tank117', 'ghost', 'bartuś', 'no1special', 'ślepajstos']","['Dante', 'Dice', 'fazz', 'Honeybadger', 'hURRe', 'Matwoj']",1,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-14 00:00:00,RoX,EGN. Focus Mercy,"['clozz', 'Engh', 'FreeD', 'NLaaeR', 'pkmk', 'Txao']","['ToJi', 'Rulimba', 'xourissu', 'Rod', 'Moove', 'Etherann']",1,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-14 00:00:00,RoX,EGN. Focus Mercy,"['clozz', 'Engh', 'FreeD', 'NLaaeR', 'pkmk', 'Txao']","['ToJi', 'Rulimba', 'xourissu', 'Rod', 'Moove', 'Etherann']",1,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-14 00:00:00,Mousesports,The Chavs,"['CWoosH', 'Divinius', 'BUR1X', 'Aseal', 'Finnsi', 'Logix']","['cals', 'Sev', 'Shazardous', 'ChipSa', 'ChrisTFer', 'SnizzleNose']",2,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-14 00:00:00,Mousesports,The Chavs,"['CWoosH', 'Divinius', 'BUR1X', 'Aseal', 'Finnsi', 'Logix']","['cals', 'Sev', 'Shazardous', 'ChipSa', 'ChrisTFer', 'SnizzleNose']",2,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-14 00:00:00,WhoknowsHUH,Nice Hamsters,"['Bobcat', 'Generic', 'BarbieQ9130', 'Taceo', 'sasch', 'toca']","['Dante', 'Dice', 'fazz', 'Honeybadger', 'hURRe', 'Matwoj']",2,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-14 00:00:00,WhoknowsHUH,Nice Hamsters,"['Bobcat', 'Generic', 'BarbieQ9130', 'Taceo', 'sasch', 'toca']","['Dante', 'Dice', 'fazz', 'Honeybadger', 'hURRe', 'Matwoj']",2,https%3A%2F%2Fliquipedia.net%2FGo4Overwatch%2FEurope%2FMonthly%2FOctober_2016
2016-11-17 09:00:00,Amaze,ACE White,"['Tangerine', 'Atlantis', 'BCSKiting', 'Overwootch', 'Agape', 'Yoshino']","['Lucky', 'Woohyal', 'Striker', 'aWeek', 'Ana', 'Remiel']",1,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-11-17 09:00:00,Amaze,ACE White,"['Tangerine', 'Atlantis', 'BCSKiting', 'Overwootch', 'Agape', 'Yoshino']","['Lucky', 'Woohyal', 'Striker', 'aWeek', 'Ana', 'Remiel']",1,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-11-17 09:00:00,Amaze,ACE White,"['Tangerine', 'Atlantis', 'BCSKiting', 'Overwootch', 'Agape', 'Yoshino']","['Lucky', 'Woohyal', 'Striker', 'aWeek', 'Ana', 'Remiel']",2,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-11-17 09:00:00,Amaze,ACE White,"['Tangerine', 'Atlantis', 'BCSKiting', 'Overwootch', 'Agape', 'Yoshino']","['Lucky', 'Woohyal', 'Striker', 'aWeek', 'Ana', 'Remiel']",1,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-11-21 10:00:00,Vici Gaming,Team Celestial,"['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']","['Rookie', 'Akun', 'over', 'mEm0ry', 'AmuM2m', 'S']",2,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-21 10:00:00,Vici Gaming,Team Celestial,"['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']","['Rookie', 'Akun', 'over', 'mEm0ry', 'AmuM2m', 'S']",1,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-21 10:00:00,Vici Gaming,Team Celestial,"['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']","['Rookie', 'Akun', 'over', 'mEm0ry', 'AmuM2m', 'S']",2,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-21 11:30:00,World Elite/WE.White,Solution Gaming,"['Frisky', 'Yan', 'yin', 'FTcc', 'Break', 'Neptune']","['ALI', 'J1E', 'Q1NGSHU', 'WOF', 'xiaoS', 'ZIXUAN']",1,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-21 11:30:00,World Elite/WE.White,Solution Gaming,"['Frisky', 'Yan', 'yin', 'FTcc', 'Break', 'Neptune']","['ALI', 'J1E', 'Q1NGSHU', 'WOF', 'xiaoS', 'ZIXUAN']",1,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-22 10:00:00,Team Celestial,World Elite/WE.White,"['Rookie', 'Akun', 'over', 'mEm0ry', 'AmuM2m', 'S']","['Frisky', 'Yan', 'yin', 'FTcc', 'Break', 'Neptune']",1,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-22 10:00:00,Team Celestial,World Elite/WE.White,"['Rookie', 'Akun', 'over', 'mEm0ry', 'AmuM2m', 'S']","['Frisky', 'Yan', 'yin', 'FTcc', 'Break', 'Neptune']",1,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-22 11:30:00,Vici Gaming,Solution Gaming,"['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']","['ALI', 'J1E', 'Q1NGSHU', 'WOF', 'xiaoS', 'ZIXUAN']",1,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-22 11:30:00,Vici Gaming,Solution Gaming,"['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']","['ALI', 'J1E', 'Q1NGSHU', 'WOF', 'xiaoS', 'ZIXUAN']",1,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-23 10:00:00,World Elite/WE.White,Vici Gaming,"['Frisky', 'Yan', 'yin', 'FTcc', 'Break', 'Neptune']","['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']",1,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-23 10:00:00,World Elite/WE.White,Vici Gaming,"['Frisky', 'Yan', 'yin', 'FTcc', 'Break', 'Neptune']","['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']",2,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-23 10:00:00,World Elite/WE.White,Vici Gaming,"['Frisky', 'Yan', 'yin', 'FTcc', 'Break', 'Neptune']","['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']",2,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-23 11:30:00,Team Celestial,Vici Gaming,"['Rookie', 'Akun', 'over', 'mEm0ry', 'AmuM2m', 'S']","['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']",1,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-23 11:30:00,Team Celestial,Vici Gaming,"['Rookie', 'Akun', 'over', 'mEm0ry', 'AmuM2m', 'S']","['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']",2,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-23 11:30:00,Team Celestial,Vici Gaming,"['Rookie', 'Akun', 'over', 'mEm0ry', 'AmuM2m', 'S']","['zmmmm', 'eagle', 'xbg', 'tanqiu', 'Diya', 'yumu']",1,https%3A%2F%2Fliquipedia.net%2FNeo_Star_League_2016%2FPreseason
2016-11-24 09:00:00,Xepa,HK Hexa,"['Atda', 'HuHunJeung', 'Yawp', 'chanel', 'Donghan', 'JungGro']","['Line', 'Roxy', 'Whoru', 'Flow', 'Wave', 'Frag']",2,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-11-24 09:00:00,Xepa,HK Hexa,"['Atda', 'HuHunJeung', 'Yawp', 'chanel', 'Donghan', 'JungGro']","['Line', 'Roxy', 'Whoru', 'Flow', 'Wave', 'Frag']",2,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-11-24 09:00:00,Xepa,HK Hexa,"['Atda', 'HuHunJeung', 'Yawp', 'chanel', 'Donghan', 'JungGro']","['Line', 'Roxy', 'Whoru', 'Flow', 'Wave', 'Frag']",2,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-01 09:00:00,WIT,WNv Teamwork/wNv.KR,"['sqix', 'BreadJinuk', 'Taro', 'Raven', 'DeFranc', 'Changsik']","['Bdosin', 'Hyeonu', 'BlueHaS', 'DDing', 'Kalios', 'JIN']",2,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-01 09:00:00,WIT,WNv Teamwork/wNv.KR,"['sqix', 'BreadJinuk', 'Taro', 'Raven', 'DeFranc', 'Changsik']","['Bdosin', 'Hyeonu', 'BlueHaS', 'DDing', 'Kalios', 'JIN']",2,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-01 09:00:00,WIT,WNv Teamwork/wNv.KR,"['sqix', 'BreadJinuk', 'Taro', 'Raven', 'DeFranc', 'Changsik']","['Bdosin', 'Hyeonu', 'BlueHaS', 'DDing', 'Kalios', 'JIN']",2,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-01 11:00:00,TwoLetter,HK Hexa,"['YongMio', 'yakpung', 'PDE', 'KnifeParty', 'Nia', 'HeeWooNG']","['Line', 'Roxy', 'Whoru', 'Flow', 'Wave', 'Frag']",2,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-01 11:00:00,TwoLetter,HK Hexa,"['YongMio', 'yakpung', 'PDE', 'KnifeParty', 'Nia', 'HeeWooNG']","['Line', 'Roxy', 'Whoru', 'Flow', 'Wave', 'Frag']",2,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-01 11:00:00,TwoLetter,HK Hexa,"['YongMio', 'yakpung', 'PDE', 'KnifeParty', 'Nia', 'HeeWooNG']","['Line', 'Roxy', 'Whoru', 'Flow', 'Wave', 'Frag']",2,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-05 11:00:00,Newbee/Newbee.White,Legend Young Beyond,"['RocBlackMstr', 'Quuuuu', 'Mevius', 'Azero']","['Jo3yw0w', 'Perse', 'Jin', 'Duoduo', 'no1R', 'evilV']",2,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-05 11:00:00,Newbee/Newbee.White,Legend Young Beyond,"['RocBlackMstr', 'Quuuuu', 'Mevius', 'Azero']","['Jo3yw0w', 'Perse', 'Jin', 'Duoduo', 'no1R', 'evilV']",2,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-05 12:30:00,Star Horn Royal Club,LGD Gaming,"['Dark', 'Saury', 'emperor', 'S01d', 'Nata', 'yyyy']","['uNdeAd', 'LockTmg', 'Shy', 'Yasin', 'Eileen', 'Gawain']",1,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-05 12:30:00,Star Horn Royal Club,LGD Gaming,"['Dark', 'Saury', 'emperor', 'S01d', 'Nata', 'yyyy']","['uNdeAd', 'LockTmg', 'Shy', 'Yasin', 'Eileen', 'Gawain']",1,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-06 11:00:00,Miraculous Youngster,World Elite/WE.Red,"['fengyan', 'Fear', 'WoQI', 'Ali', 'creed', 'spadeK']","['Kata', 'aAa', 'YJYG', 'Song', 'Fenette', 'Janna']",1,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-06 11:00:00,Miraculous Youngster,World Elite/WE.Red,"['fengyan', 'Fear', 'WoQI', 'Ali', 'creed', 'spadeK']","['Kata', 'aAa', 'YJYG', 'Song', 'Fenette', 'Janna']",1,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-06 12:30:00,Snake eSports,1246,"['HuaMao', 'Key', 'FateHolder', '700', 'GuaGua', 'Simon']","['Tian', 'BBcat', 'Billyoo', '11520', 'Luca', 'samsara']",2,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-06 12:30:00,Snake eSports,1246,"['HuaMao', 'Key', 'FateHolder', '700', 'GuaGua', 'Simon']","['Tian', 'BBcat', 'Billyoo', '11520', 'Luca', 'samsara']",2,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-07 11:00:00,Legend Young Beyond,Star Horn Royal Club,"['Jo3yw0w', 'Perse', 'Jin', 'Duoduo', 'no1R', 'evilV']","['Dark', 'Saury', 'emperor', 'S01d', 'Nata', 'yyyy']",2,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-07 11:00:00,Legend Young Beyond,Star Horn Royal Club,"['Jo3yw0w', 'Perse', 'Jin', 'Duoduo', 'no1R', 'evilV']","['Dark', 'Saury', 'emperor', 'S01d', 'Nata', 'yyyy']",2,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-07 12:30:00,Miraculous Youngster,1246,"['fengyan', 'Fear', 'WoQI', 'Ali', 'creed', 'spadeK']","['Tian', 'BBcat', 'Billyoo', '11520', 'Luca', 'samsara']",draw,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-07 12:30:00,Miraculous Youngster,1246,"['fengyan', 'Fear', 'WoQI', 'Ali', 'creed', 'spadeK']","['Tian', 'BBcat', 'Billyoo', '11520', 'Luca', 'samsara']",1,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-07 12:30:00,Miraculous Youngster,1246,"['fengyan', 'Fear', 'WoQI', 'Ali', 'creed', 'spadeK']","['Tian', 'BBcat', 'Billyoo', '11520', 'Luca', 'samsara']",draw,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-07 12:30:00,Miraculous Youngster,1246,"['fengyan', 'Fear', 'WoQI', 'Ali', 'creed', 'spadeK']","['Tian', 'BBcat', 'Billyoo', '11520', 'Luca', 'samsara']",2,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-07 12:30:00,Miraculous Youngster,1246,"['fengyan', 'Fear', 'WoQI', 'Ali', 'creed', 'spadeK']","['Tian', 'BBcat', 'Billyoo', '11520', 'Luca', 'samsara']",1,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-08 09:00:00,MVP/Team MVP,Flash Lux,"['KUKI', 'Poro', 'Daily', 'Pelka', 'JuNe', 'Sylph']","['Weeso', 'Pumple', 'Hyeok', 'E1kiNo', 'Kisu', 'Hamtol']",draw,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-08 09:00:00,MVP/Team MVP,Flash Lux,"['KUKI', 'Poro', 'Daily', 'Pelka', 'JuNe', 'Sylph']","['Weeso', 'Pumple', 'Hyeok', 'E1kiNo', 'Kisu', 'Hamtol']",1,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-08 09:00:00,MVP/Team MVP,Flash Lux,"['KUKI', 'Poro', 'Daily', 'Pelka', 'JuNe', 'Sylph']","['Weeso', 'Pumple', 'Hyeok', 'E1kiNo', 'Kisu', 'Hamtol']",1,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-08 09:00:00,MVP/Team MVP,Flash Lux,"['KUKI', 'Poro', 'Daily', 'Pelka', 'JuNe', 'Sylph']","['Weeso', 'Pumple', 'Hyeok', 'E1kiNo', 'Kisu', 'Hamtol']",1,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-08 11:00:00,Team KongDoo/Team KongDoo Uncia,Amaze,"['Fatal', 'Lucid', 'birdring', 'Panker', 'DNCE', 'Bubbly']","['Tangerine', 'Atlantis', 'BCSKiting', 'Overwootch', 'Agape', 'Yoshino']",1,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-08 11:00:00,Team KongDoo/Team KongDoo Uncia,Amaze,"['Fatal', 'Lucid', 'birdring', 'Panker', 'DNCE', 'Bubbly']","['Tangerine', 'Atlantis', 'BCSKiting', 'Overwootch', 'Agape', 'Yoshino']",1,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-08 11:00:00,Team KongDoo/Team KongDoo Uncia,Amaze,"['Fatal', 'Lucid', 'birdring', 'Panker', 'DNCE', 'Bubbly']","['Tangerine', 'Atlantis', 'BCSKiting', 'Overwootch', 'Agape', 'Yoshino']",1,https%3A%2F%2Fliquipedia.net%2FRuneMedia_Overwatch_Grand_Prix%2FSeason_3
2016-12-08 11:00:00,Star Horn Royal Club,Miraculous Youngster,"['Dark', 'Saury', 'emperor', 'S01d', 'Nata', 'yyyy']","['fengyan', 'Fear', 'WoQI', 'Ali', 'creed', 'spadeK']",2,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-08 11:00:00,Star Horn Royal Club,Miraculous Youngster,"['Dark', 'Saury', 'emperor', 'S01d', 'Nata', 'yyyy']","['fengyan', 'Fear', 'WoQI', 'Ali', 'creed', 'spadeK']",2,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-08 11:00:00,Star Horn Royal Club,Miraculous Youngster,"['Dark', 'Saury', 'emperor', 'S01d', 'Nata', 'yyyy']","['fengyan', 'Fear', 'WoQI', 'Ali', 'creed', 'spadeK']",2,https%3A%2F%2Fliquipedia.net%2FKing_of_Challengers%2FSeason_1%2FWeek_1
2016-12-09 16:00:00,DeToNator,Lunatic-Hai,"['dohteloff', 'delave', 'yoshiharu', 'siorin', 'SENSEI', 'space']","['EscA', 'Leetaejun', 'ryujehong', 'Miro', 'dean', 'tobi']",2,https%3A%2F%2Fliquipedia.net%2FYouTube_Gaming_APAC_Invitational
2016-12-09 16:00:00,DeToNator,Lunatic-Hai,"['dohteloff', 'delave', 'yoshiharu', 'siorin', 'SENSEI', 'space']","['EscA', 'Leetaejun', 'ryujehong', 'Miro', 'dean', 'tobi']",2,https%3A%2F%2Fliquipedia.net%2FYouTube_Gaming_APAC_Invitational
2016-12-09 16:00:00,DeToNator,Lunatic-Hai,"['dohteloff', 'delave', 'yoshiharu', 'siorin', 'SENSEI', 'space']","['EscA', 'Leetaejun', 'ryujehong', 'Miro', 'dean', 'tobi']",2,https%3A%2F%2Fliquipedia.net%2FYouTube_Gaming_APAC_Invitational
2016-12-09 16:00:00,Subscribe $4.99,Lunatic-Hai,"['Gura', 'Zonda', 'Baconjack', 'Yik', 'S1nkler', 'realment']","['EscA', 'Leetaejun', 'ryujehong', 'Miro', 'dean', 'tobi']",2,https%3A%2F%2Fliquipedia.net%2FYouTube_Gaming_APAC_Invitational
2016-12-09 16:00:00,Subscribe $4.99,Lunatic-Hai,"['Gura', 'Zonda', 'Baconjack', 'Yik', 'S1nkler', 'realment']","['EscA', 'Leetaejun', 'ryujehong', 'Miro', 'dean', 'tobi']",2,https%3A%2F%2Fliquipedia.net%2FYouTube_Gaming_APAC_Invitational
2016-12-09 16:00:00,Subscribe $4.99,Lunatic-Hai,"['Gura', 'Zonda', 'Baconjack', 'Yik', 'S1nkler', 'realment']","['EscA', 'Leetaejun', 'ryujehong', 'Miro', 'dean', 'tobi']",2,https%3A%2F%2Fliquipedia.net%2FYouTube_Gaming_APAC_Invitational
2016-12-09 16:00:00,Subscribe $4.99,Team WeedTime,"['Gura', 'Zonda', 'Baconjack', 'Yik', 'S1nkler', 'realment']","['keRLos', 'oPuTo', 'Nearlygod9th', 'Teetawatv2', 'NzNr', 'Zalphx']",2,https%3A%2F%2Fliquipedia.net%2FYouTube_Gaming_APAC_Invitational
2016-12-09 16:00:00,Subscribe $4.99,Team WeedTime,"['Gura', 'Zonda', 'Baconjack', 'Yik', 'S1nkler', 'realment']","['keRLos', 'oPuTo', 'Nearlygod9th', 'Teetawatv2', 'NzNr', 'Zalphx']",1,https%3A%2F%2Fliquipedia.net%2FYouTube_Gaming_APAC_Invitational
